Id,SalePrice
2735,138854.612118932
2736,139760.54074588494
2737,125348.42026515563
2738,131362.88905332296
2739,160623.02720688
2740,141387.36213223397
2741,145428.0682062957
2742,151947.54271196327
2743,151872.78833666883
2744,158319.30557110603
2745,138445.63411461114
2746,140032.44183793946
2747,157152.13612053165
2748,118656.78894994468
2749,126083.71694441969
2750,131350.48717485764
2751,137979.02874831925
2752,208977.10360977866
2753,154530.36085367002
2754,211191.97700082947
2755,128993.10455083003
2756,100281.7938894398
2757,72557.6548796397
2758,87136.3868879027
2759,164252.48109090942
2760,125460.36112771388
2761,150436.89617328826
2762,147792.20497936624
2763,180182.34135131378
2764,162788.78706806965
2765,285028.2970938367
2766,137558.9855900469
2767,85815.73798098676
2768,128731.09788164601
2769,132401.38811432404
2770,142102.04820992163
2771,117536.95747192587
2772,124132.63988735783
2773,157198.60329530446
2774,133415.52098157167
2775,121673.20078618538
2776,145014.24934262253
2777,136256.99490047115
2778,125427.34253592303
2779,118522.7701722655
2780,101090.38860974446
2781,100092.51748373952
2782,101422.47761554173
2783,96430.49403960265
2784,128176.77167844369
2785,139541.72326108825
2786,67667.8158040911
2787,119106.77180571422
2788,73672.30314228193
2789,194040.7003519255
2790,90410.61882811044
2791,122012.96532780862
2792,61033.513290896924
2793,163851.96316941385
2794,92216.40744927328
2795,123579.72828640937
2796,97155.67075398655
2797,188014.38558138444
2798,110330.07172993544
2799,112666.87155666832
2800,73223.45390215203
2801,106561.64874697481
2802,136777.24498351573
2803,138642.89836112066
2804,138310.23548849433
2805,100604.22247374541
2806,79408.3752356688
2807,152399.16770988374
2808,152834.78926376504
2809,138248.38685200288
2810,140271.42460684053
2811,156666.85218886266
2812,149086.0789258031
2813,145110.25878842952
2814,151922.18584590196
2815,106234.41125891892
2816,242114.55287713712
2817,146447.11757736705
2818,127637.73462710476
2819,154804.12482286384
2820,138163.37366272975
2821,107628.324690964
2822,204417.46493567264
2823,250788.78533094446
2824,170844.26515486737
2825,149082.95100819945
2826,138486.173886859
2827,134624.3527391888
2828,209789.81495294638
2829,178844.27000420465
2830,231669.1350519723
2831,184884.96317346406
2832,220542.85592649027
2833,279286.996527119
2834,212704.10063601928
2835,217586.7327637044
2836,193924.52272016273
2837,162406.86124031767
2838,145697.79466852345
2839,182146.73939384057
2840,189679.38472658495
2841,206669.5340667481
2842,220932.0918841078
2843,138222.4160363401
2844,159605.3066699558
2845,120391.75811093488
2846,209214.201067657
2847,196321.4376809893
2848,212556.8821887168
2849,208985.47421346698
2850,294448.1821129597
2851,243397.57956021192
2852,219793.26865466608
2853,238509.1725238582
2854,142868.5712791244
2855,202678.75516562842
2856,200825.70676805478
2857,189426.84636670453
2858,204106.75974466704
2859,115329.8901113686
2860,123496.19746714341
2861,139239.83161772948
2862,181742.96751633158
2863,127282.91394998619
2864,236517.47861364498
2865,140798.94558677595
2866,134068.42912614794
2867,89867.58999619713
2868,107592.09803285623
2869,113976.58179074171
2870,133749.54848512824
2871,100160.791557539
2872,59521.50419518608
2873,106477.02864841375
2874,143652.51727041576
2875,111480.17578344804
2876,160870.9136735661
2877,144403.85278209456
2878,165165.8926768202
2879,145195.11538885834
2880,100256.16667065091
2881,142443.4235911868
2882,169239.65783681086
2883,182059.73213887447
2884,192709.21681148253
2885,193548.9022471595
2886,214332.90601172321
2887,95056.15041511679
2888,124752.37315035061
2889,56507.958438088135
2890,78097.90103253929
2891,138358.3884343524
2892,42861.42924748563
2893,82834.44580916422
2894,46458.15867441531
2895,322524.4453018628
2896,286272.4254523557
2897,198471.63081971274
2898,138674.63483404982
2899,209583.04334061823
2900,162205.0190098577
2901,195081.80809473517
2902,182026.05187063623
2903,343519.37266904186
2904,309762.26945737965
2905,84189.22474137924
2906,196144.58813965987
2907,111587.28719833764
2908,137240.7024404495
2909,138280.69239023095
2910,79602.17652859536
2911,79158.10505309307
2912,146569.5133568669
2913,83235.8514762645
2914,72393.56851044006
2915,78849.12086524183
2916,79937.28351557693
2917,165712.89915331622
2918,123789.92412080587
2919,214740.46535826492
